src,dst,count,source_events,deterministic_probability,empirical_probability
K13:L9:w1-1-1-1-1-1-1-1-5:b1,K12:L8:w1-1-1-1-1-1-1-5:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-1-2-4:b1,K12:L8:w1-1-1-1-1-1-2-4:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-1-3-3:b1,K12:L8:w1-1-1-1-1-1-3-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-1-4-2:b1,K12:L8:w1-1-1-1-1-1-4-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-2-1-4:b1,K12:L8:w1-1-1-1-1-2-1-4:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-2-2-3:b1,K12:L8:w1-1-1-1-1-2-2-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-2-3-2:b1,K12:L8:w1-1-1-1-1-2-3-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-3-1-3:b1,K12:L8:w1-1-1-1-1-3-1-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-3-2-2:b1,K12:L8:w1-1-1-1-1-3-2-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-1-4-1-2:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-2-1-1-4:b1,K12:L8:w1-1-1-1-2-1-1-4:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-2-1-2-3:b1,K12:L8:w1-1-1-1-2-1-2-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-2-1-3-2:b1,K12:L8:w1-1-1-1-2-1-3-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-2-2-1-3:b1,K12:L8:w1-1-1-1-2-2-1-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-2-2-2-2:b1,K12:L8:w1-1-1-1-2-2-2-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-2-3-1-2:b1,K12:L8:w1-1-1-1-2-3-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-3-1-1-3:b1,K12:L8:w1-1-1-1-3-1-1-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-3-1-2-2:b1,K12:L8:w1-1-1-1-3-1-2-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-3-2-1-2:b1,K12:L8:w1-1-1-1-3-2-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-1-4-1-1-2:b1,K12:L8:w1-1-1-1-4-1-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-1-1-1-4:b1,K12:L8:w1-1-1-2-1-1-1-4:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-1-1-2-3:b1,K12:L8:w1-1-1-2-1-1-2-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-1-1-3-2:b1,K12:L8:w1-1-1-2-1-1-3-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-1-2-1-3:b1,K12:L8:w1-1-1-2-1-2-1-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-1-2-2-2:b1,K12:L8:w1-1-1-2-1-2-2-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-1-3-1-2:b1,K12:L8:w1-1-1-2-1-3-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-2-1-1-3:b1,K12:L8:w1-1-1-2-2-1-1-3:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-2-1-2-2:b1,K12:L8:w1-1-1-2-2-1-2-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-2-2-1-2:b1,K12:L8:w1-1-1-2-2-2-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-2-3-1-1-2:b1,K12:L8:w1-1-1-2-3-1-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-3-1-1-1-3:b1,K6:L4:w1-1-1-3:b2,9,10,0.9,0.9
K13:L9:w1-1-1-1-3-1-1-2-2:b1,K12:L8:w1-1-1-3-1-1-2-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-3-1-2-1-2:b1,K12:L8:w1-1-1-3-1-2-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-1-3-2-1-1-2:b1,K12:L8:w1-1-1-3-2-1-1-2:b1,9,10,0.9,0.9
K13:L9:w1-1-1-2-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b2,9,10,0.9,0.9
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K9:L6:w1-1-2-1-1-3:b1,9,16,0.5625,0.5625
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K9:L6:w1-1-2-1-2-2:b1,9,16,0.5625,0.5625
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,9,16,0.5625,0.5625
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K4:L3:w1-1-2:b1,9,16,0.5625,0.5625
K9:L6:w1-1-1-2-1-3:b1,K4:L3:w1-1-2:b1,9,9,1.0,1.0
K9:L6:w1-1-1-2-2-2:b1,K6:L4:w1-1-2-2:b1,9,9,1.0,1.0
K9:L6:w1-1-1-3-1-2:b1,K3:L2:w1-2:b1,9,9,1.0,1.0
K9:L6:w1-1-2-1-2-2:b1,K3:L2:w1-2:b2,9,9,1.0,1.0
K9:L6:w1-1-2-2-1-2:b1,K3:L2:w1-2:b1,9,9,1.0,1.0
K10:L7:w1-1-1-2-1-1-3:b1,K9:L6:w1-1-2-1-1-3:b1,8,8,1.0,1.0
K10:L7:w1-1-1-2-2-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,8,8,1.0,1.0
K10:L7:w1-1-1-3-1-1-2:b1,K4:L3:w1-1-2:b1,8,8,1.0,1.0
K12:L8:w1-1-1-1-1-3-1-3:b1,K11:L7:w1-1-1-1-3-1-3:b1,8,9,0.8888888888888888,0.8888888888888888
K12:L8:w1-1-1-1-1-4-1-2:b1,K11:L7:w1-1-1-1-4-1-2:b1,8,9,0.8888888888888888,0.8888888888888888
K12:L8:w1-1-1-3-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,8,9,0.8888888888888888,0.8888888888888888
K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,K5:L4:w1-1-1-2:b1,8,8,1.0,1.0
K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,K5:L4:w1-1-1-2:b2,8,8,1.0,1.0
K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,K7:L5:w1-1-1-2-2:b1,8,8,1.0,1.0
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b1,8,10,0.8,0.8
K14:L11:w1-1-1-1-1-1-1-1-1-1-4:b1,K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,K13:L10:w1-1-1-1-1-1-1-2-1-3:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1,K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,K13:L10:w1-1-1-1-1-1-2-1-1-3:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-2-1-2-2:b1,K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-1-3-1-1-2:b1,K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-1-3-1-1-1-2:b1,K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-2-1-1-1-1-3:b1,K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1,K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1,K8:L6:w1-1-1-2-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1,K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1,K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,8,12,0.6666666666666666,0.6666666666666666
K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,K10:L7:w1-1-2-1-2-1-2:b1,8,16,0.5,0.5
K4:L3:w1-1-2:b1,K3:L2:w1-2:b1,8,8,1.0,1.0
K7:L5:w1-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,8,8,1.0,1.0
K7:L5:w1-1-2-1-2:b1,K3:L2:w1-2:b2,8,8,1.0,1.0
K9:L6:w1-1-1-1-2-3:b1,K5:L4:w1-1-1-2:b1,8,8,1.0,1.0
K9:L6:w1-1-1-1-3-2:b1,K6:L4:w1-1-1-3:b1,8,8,1.0,1.0
K9:L6:w1-1-2-1-1-3:b1,K3:L2:w1-2:b1,8,8,1.0,1.0
K10:L7:w1-1-1-1-1-1-4:b1,K9:L6:w1-1-1-1-1-4:b1,7,7,1.0,1.0
K10:L7:w1-1-1-1-1-2-3:b1,K9:L6:w1-1-1-1-2-3:b1,7,7,1.0,1.0
K10:L7:w1-1-1-1-1-3-2:b1,K9:L6:w1-1-1-1-3-2:b1,7,7,1.0,1.0
K10:L7:w1-1-1-1-2-1-3:b1,K9:L6:w1-1-1-2-1-3:b1,7,7,1.0,1.0
K10:L7:w1-1-1-1-2-2-2:b1,K9:L6:w1-1-1-2-2-2:b1,7,7,1.0,1.0
K10:L7:w1-1-2-1-2-1-2:b1,K3:L2:w1-2:b3,7,7,1.0,1.0
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b3,7,8,0.875,0.875
K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b2,7,8,0.875,0.875
K7:L5:w1-1-1-1-3:b1,K6:L4:w1-1-1-3:b1,7,7,1.0,1.0
K9:L6:w1-1-1-1-1-4:b2,K9:L6:w1-1-1-1-1-4:b1,7,16,0.4375,0.4375
K10:L7:w1-1-1-1-3-1-2:b1,K9:L6:w1-1-1-3-1-2:b1,6,6,1.0,1.0
K10:L7:w1-1-1-2-1-2-2:b1,K9:L6:w1-1-2-1-2-2:b1,6,6,1.0,1.0
K11:L8:w1-1-1-1-1-2-2-2:b1,K10:L7:w1-1-1-1-2-2-2:b1,6,6,1.0,1.0
K11:L8:w1-1-1-2-2-1-1-2:b1,K6:L4:w1-1-2-2:b1,6,6,1.0,1.0
K12:L9:w1-1-1-1-1-1-2-2-2:b1,K11:L8:w1-1-1-1-1-2-2-2:b1,6,6,1.0,1.0
K12:L9:w1-1-1-1-2-2-1-1-2:b1,K11:L8:w1-1-1-2-2-1-1-2:b1,6,6,1.0,1.0
K12:L9:w1-1-1-1-3-1-1-1-2:b1,K6:L4:w1-1-1-3:b1,6,6,1.0,1.0
K12:L9:w1-1-1-2-1-1-2-1-2:b1,K4:L3:w1-1-2:b2,6,6,1.0,1.0
K12:L9:w1-1-1-2-1-2-1-1-2:b1,K7:L5:w1-1-2-1-2:b1,6,6,1.0,1.0
K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,K12:L9:w1-1-1-1-1-1-1-1-4:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,K12:L9:w1-1-1-1-1-1-1-2-3:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K12:L9:w1-1-1-1-1-1-1-3-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-1-2-1-3:b1,K12:L9:w1-1-1-1-1-1-2-1-3:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K12:L9:w1-1-1-1-1-1-2-2-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,K12:L9:w1-1-1-1-1-1-3-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-2-1-1-3:b1,K12:L9:w1-1-1-1-1-2-1-1-3:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K12:L9:w1-1-1-1-1-2-1-2-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K12:L9:w1-1-1-1-1-2-2-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,K12:L9:w1-1-1-1-1-3-1-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,K12:L9:w1-1-1-1-2-1-1-1-3:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K12:L9:w1-1-1-1-2-1-1-2-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,K12:L9:w1-1-1-1-2-1-2-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,K12:L9:w1-1-1-1-2-2-1-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,K12:L9:w1-1-1-1-3-1-1-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,K12:L9:w1-1-1-2-1-1-2-1-2:b1,6,8,0.75,0.75
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,K12:L9:w1-1-1-2-1-2-1-1-2:b1,6,8,0.75,0.75
K11:L8:w1-1-1-1-1-1-2-3:b1,K10:L7:w1-1-1-1-1-2-3:b1,5,6,0.8333333333333334,0.8333333333333334
K11:L8:w1-1-1-1-1-1-3-2:b1,K10:L7:w1-1-1-1-1-3-2:b1,5,6,0.8333333333333334,0.8333333333333334
K11:L8:w1-1-1-1-1-3-1-2:b1,K10:L7:w1-1-1-1-3-1-2:b1,5,5,1.0,1.0
K11:L8:w1-1-1-1-2-1-2-2:b1,K10:L7:w1-1-1-2-1-2-2:b1,5,5,1.0,1.0
K11:L8:w1-1-1-1-3-1-1-2:b1,K10:L7:w1-1-1-3-1-1-2:b1,5,5,1.0,1.0
K11:L8:w1-1-1-2-1-1-1-3:b1,K4:L3:w1-1-2:b1,5,5,1.0,1.0
K11:L8:w1-1-1-2-1-1-2-2:b1,K4:L3:w1-1-2:b2,5,5,1.0,1.0
K11:L8:w1-1-1-2-1-2-1-2:b1,K10:L7:w1-1-2-1-2-1-2:b1,5,5,1.0,1.0
K12:L10:w1-1-1-1-1-2-1-1-1-2:b1,K11:L9:w1-1-1-1-2-1-1-1-2:b1,5,5,1.0,1.0
K12:L9:w1-1-1-1-1-1-1-1-4:b1,K11:L8:w1-1-1-1-1-1-1-4:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K11:L8:w1-1-1-1-1-1-2-3:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K11:L8:w1-1-1-1-1-1-3-2:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-1-1-2-1-3:b1,K11:L8:w1-1-1-1-1-2-1-3:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-1-1-3-1-2:b1,K11:L8:w1-1-1-1-1-3-1-2:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-1-3-1-1-2:b1,K11:L8:w1-1-1-1-3-1-1-2:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-2-1-1-1-3:b1,K11:L8:w1-1-1-2-1-1-1-3:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-2-1-1-2-2:b1,K11:L8:w1-1-1-2-1-1-2-2:b1,5,6,0.8333333333333334,0.8333333333333334
K12:L9:w1-1-1-1-2-1-2-1-2:b1,K11:L8:w1-1-1-2-1-2-1-2:b1,5,6,0.8333333333333334,0.8333333333333334
K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,K12:L10:w1-1-1-1-1-1-1-1-1-3:b1,5,8,0.625,0.625
K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,5,8,0.625,0.625
K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,K12:L10:w1-1-1-1-1-1-1-2-1-2:b1,5,8,0.625,0.625
K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,5,8,0.625,0.625
K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,K12:L10:w1-1-1-1-1-2-1-1-1-2:b1,5,8,0.625,0.625
K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,K12:L11:w1-1-1-1-1-1-1-1-1-1-2:b1,5,8,0.625,0.625
K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,K7:L5:w1-1-1-1-3:b1,5,16,0.3125,0.3125
K5:L4:w1-1-1-2:b1,K4:L3:w1-1-2:b1,5,5,1.0,1.0
K8:L6:w1-1-1-1-2-2:b1,K7:L5:w1-1-1-2-2:b1,5,5,1.0,1.0
K8:L6:w1-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b1,5,5,1.0,1.0
K9:L7:w1-1-1-1-2-1-2:b1,K8:L6:w1-1-1-2-1-2:b1,5,5,1.0,1.0
K10:L8:w1-1-1-1-1-2-1-2:b1,K9:L7:w1-1-1-1-2-1-2:b1,4,4,1.0,1.0
K11:L8:w1-1-1-1-1-1-1-4:b1,K10:L7:w1-1-1-1-1-1-4:b1,4,5,0.8,0.8
K11:L8:w1-1-1-1-1-2-1-3:b1,K10:L7:w1-1-1-1-2-1-3:b1,4,5,0.8,0.8
K11:L8:w1-1-1-1-2-1-1-3:b1,K10:L7:w1-1-1-2-1-1-3:b1,4,4,1.0,1.0
K11:L8:w1-1-1-1-2-2-1-2:b1,K10:L7:w1-1-1-2-2-1-2:b1,4,4,1.0,1.0
K11:L9:w1-1-1-1-2-1-1-1-2:b1,K5:L4:w1-1-1-2:b2,4,4,1.0,1.0
K12:L10:w1-1-1-1-1-1-1-1-1-3:b1,K11:L9:w1-1-1-1-1-1-1-1-3:b1,4,5,0.8,0.8
K12:L10:w1-1-1-1-1-1-1-2-1-2:b1,K11:L9:w1-1-1-1-1-1-2-1-2:b1,4,5,0.8,0.8
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,K11:L9:w1-1-1-1-1-2-1-1-2:b1,4,5,0.8,0.8
K12:L11:w1-1-1-1-1-1-1-1-1-1-2:b1,K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,4,5,0.8,0.8
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K11:L8:w1-1-1-1-2-1-1-3:b1,4,6,0.6666666666666666,0.6666666666666666
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K11:L8:w1-1-1-1-2-2-1-2:b1,4,6,0.6666666666666666,0.6666666666666666
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K11:L7:w1-1-2-1-1-3-2:b1,4,16,0.25,0.25
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K11:L7:w1-1-2-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-1-1-5:b1,K16:L11:w1-1-1-1-1-1-1-1-1-5-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-1-2-4:b1,K16:L11:w1-1-1-1-1-1-1-1-2-4-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1,K16:L11:w1-1-1-1-1-1-1-1-3-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-1-4-2:b1,K16:L11:w1-1-1-1-1-1-1-1-4-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-2-1-4:b1,K16:L11:w1-1-1-1-1-1-1-2-1-4-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-2-2-3:b1,K16:L11:w1-1-1-1-1-1-1-2-2-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-2-3-2:b1,K16:L11:w1-1-1-1-1-1-1-2-3-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-3-1-3:b1,K16:L11:w1-1-1-1-1-1-1-3-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-3-2-2:b1,K16:L11:w1-1-1-1-1-1-1-3-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-1-4-1-2:b1,K16:L11:w1-1-1-1-1-1-1-4-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-1-1-2-1-1-4-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-2-1-2-3:b1,K16:L11:w1-1-1-1-1-1-2-1-2-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-2-1-3-2:b1,K16:L11:w1-1-1-1-1-1-2-1-3-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-2-2-1-3:b1,K16:L11:w1-1-1-1-1-1-2-2-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-2-2-2-2:b1,K16:L11:w1-1-1-1-1-1-2-2-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-2-3-1-2:b1,K16:L11:w1-1-1-1-1-1-2-3-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-3-1-2-2:b1,K16:L11:w1-1-1-1-1-1-3-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-3-2-1-2:b1,K16:L11:w1-1-1-1-1-1-3-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-1-4-1-1-2:b1,K16:L11:w1-1-1-1-1-1-4-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-1-1-1-4:b1,K16:L11:w1-1-1-1-1-2-1-1-1-4-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-1-1-2-3:b1,K16:L11:w1-1-1-1-1-2-1-1-2-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-1-1-3-2:b1,K16:L11:w1-1-1-1-1-2-1-1-3-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-1-2-1-3:b1,K16:L11:w1-1-1-1-1-2-1-2-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-1-2-2-2:b1,K16:L11:w1-1-1-1-1-2-1-2-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-1-3-1-2:b1,K16:L11:w1-1-1-1-1-2-1-3-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-2-1-1-3:b1,K16:L11:w1-1-1-1-1-2-2-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-2-1-2-2:b1,K16:L11:w1-1-1-1-1-2-2-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-2-2-1-2:b1,K16:L11:w1-1-1-1-1-2-2-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-2-3-1-1-2:b1,K16:L11:w1-1-1-1-1-2-3-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-3-1-1-2-2:b1,K16:L11:w1-1-1-1-1-3-1-1-2-2-2:b1,4,16,0.25,0.25
